0,0,0,0.00451164,0.785707,0.995211,0.405953,0.00451164,0.785707,0.995211,0.405953,0.9907,-0.379754,0.9907,-0.379754,1,1,1,1,1,1,0.224482,0.387197,0.138248,0.906605,0.770285,0.151572,0.743955,0.135041,0.0124108,0.687078,0.147345,-0.022519,0.628385,0.132452,0.716626,0.716626,0.128217,0.734778,0.324555,0.0149422,0.679186,0.00186517,0.0115861,0.0678652,0.679707,0.737148,0.0129525,-0.00193919,0.780768
0,0,1,0.00451164,0.785707,0.995211,0.405953,0.00451164,0.785707,0.995211,0.405953,0.9907,-0.379754,0.9907,-0.379754,1,1,1,1,1,1,0.224482,0.387197,0.138248,0.906605,0.770285,0.151572,0.743955,0.135041,0.0124108,0.687078,0.147345,-0.022519,0.628385,0.132452,0.716626,0.716626,0.128217,0.734778,0.324555,0.0149422,0.679186,0.00186517,0.0115861,0.0678652,0.679707,0.737148,0.0129525,-0.00193919,0.780768
0,0,2,0.00451164,0.785707,0.995211,0.405953,0.0130915,0.760022,0.168024,0.390949,0.9907,-0.379754,0.154933,-0.369073,0.224482,0.318255,0.498461,0.0265578,0.224482,0.224482,1,0.384664,0.914378,0.261593,0.257281,0.889802,0.260216,0.86612,0.388812,0.300328,0.942289,0.246308,0.369079,0.739175,0.337194,0.337194,0.909634,0.340413,0.326321,0.722383,0.35967,0.535595,0.721823,0.754037,0.272656,0.294048,0.572998,0.42877,0.296037
0,0,10,0.00451164,0.785707,0.995211,0.405953,0.0614557,0.783802,0.477733,0.774259,0.9907,-0.379754,0.416277,-0.00954306,0.387197,0.402325,0.824831,0.0960266,0.387197,0.387197,0.384664,1,0.130377,0.418348,0.511974,0.157465,0.530513,0.111107,-0.0798367,0.572267,0.165813,-0.143661,0.609519,0.181755,0.52391,0.52391,0.104914,0.498245,0.871963,-0.173198,0.54899,-0.156643,-0.183311,-0.0206406,0.580642,0.529601,-0.13401,-0.135917,0.491201
0,0,6,0.00451164,0.785707,0.995211,0.405953,0.0458583,0.84052,0.0940965,0.414743,0.9907,-0.379754,0.0482381,-0.425777,0.138248,0.327325,0.277619,0.0663281,0.138248,0.138248,0.914378,0.130377,1,0.171503,0.136858,0.963796,0.1344,0.957523,0.465221,0.167786,0.955649,0.339227,0.235871,0.72494,0.225924,0.225924,0.993083,0.237788,0.0228118,0.876238,0.244099,0.663168,0.880459,0.83805,0.132985,0.173995,0.693424,0.535927,0.188461
0,0,11,0.00451164,0.785707,0.995211,0.405953,0.065046,0.805978,0.946956,0.393271,0.9907,-0.379754,0.88191,-0.412708,0.906605,0.908235,0.961843,0.787136,0.906605,0.906605,0.261593,0.418348,0.171503,1,0.841177,0.186615,0.811581,0.169112,0.0243349,0.751734,0.180166,-0.0159818,0.69205,0.158763,0.791563,0.791563,0.160623,0.814029,0.347371,0.0368247,0.750865,0.0177812,0.0333397,0.0924554,0.740136,0.808558,0.0303467,0.0106875,0.859679
0,0,13,0.00451164,0.785707,0.995211,0.405953,0.070875,0.777114,0.858553,0.587908,0.9907,-0.379754,0.787678,-0.189206,0.770285,0.77465,0.932355,0.336902,0.770285,0.770285,0.257281,0.511974,0.136858,0.841177,1,0.152992,0.967567,0.130391,-0.00626725,0.889027,0.151307,-0.0471053,0.803675,0.142642,0.911692,0.911692,0.123685,0.92977,0.435985,-0.0231673,0.862697,-0.0302582,-0.0278979,0.0500279,0.886824,0.949574,-0.0168143,-0.0290964,0.982461
0,0,8,0.00451164,0.785707,0.995211,0.405953,0.0495375,0.852068,0.108857,0.412313,0.9907,-0.379754,0.0593194,-0.439755,0.151572,0.339499,0.29466,0.0778216,0.151572,0.151572,0.889802,0.157465,0.963796,0.186615,0.152992,1,0.150879,0.991989,0.443865,0.186299,0.922376,0.32091,0.257437,0.701497,0.24521,0.24521,0.95634,0.25687,0.0492992,0.835281,0.264545,0.631349,0.839006,0.803537,0.150565,0.191733,0.661111,0.509913,0.205787
0,0,17,0.00451164,0.785707,0.995211,0.405953,0.0813938,0.755167,0.845969,0.58851,0.9907,-0.379754,0.764576,-0.166656,0.743955,0.749634,0.921557,0.388752,0.743955,0.743955,0.260216,0.530513,0.1344,0.811581,0.967567,0.150879,1,0.127339,-0.0101537,0.918077,0.149763,-0.0516075,0.828386,0.142563,0.938916,0.938916,0.120764,0.956693,0.452876,-0.030933,0.888229,-0.0366346,-0.0358822,0.0454319,0.917012,0.979904,-0.0229002,-0.0344315,0.94838
0,0,12,0.00451164,0.785707,0.995211,0.405953,0.0689331,0.858488,0.108857,0.412313,0.9907,-0.379754,0.0399238,-0.446174,0.135041,0.341694,0.25868,0.0972787,0.135041,0.135041,0.86612,0.111107,0.957523,0.169112,0.130391,0.991989,0.127339,1,0.450444,0.161275,0.913594,0.331483,0.231708,0.691052,0.22347,0.22347,0.951771,0.236566,-0.00488906,0.849216,0.241883,0.643623,0.853635,0.807061,0.124573,0.168878,0.671932,0.520463,0.185027
0,0,20,0.00451164,0.785707,0.995211,0.405953,0.0916244,0.759524,0.0554113,0.550726,0.9907,-0.379754,-0.0362131,-0.208797,0.0124108,0.162689,0.0486366,0.0945606,0.0124108,0.0124108,0.388812,-0.0798367,0.465221,0.0243349,-0.00626725,0.443865,-0.0101537,0.450444,1,0.000305719,0.475608,0.804522,0.0285427,0.592276,0.035977,0.035977,0.473438,0.045534,-0.151055,0.524901,0.0413317,0.680198,0.519767,0.57403,-0.0180803,0.00952303,0.664634,0.833573,0.0222003
0,0,14,0.00451164,0.785707,0.995211,0.405953,0.0755294,0.713329,0.77167,0.517418,0.9907,-0.379754,0.69614,-0.195911,0.687078,0.689018,0.952188,0.379169,0.687078,0.687078,0.300328,0.572267,0.167786,0.751734,0.889027,0.186299,0.918077,0.161275,0.000305719,1,0.183156,-0.0470659,0.907094,0.169916,0.946142,0.946142,0.153032,0.909511,0.485124,-0.0120571,0.975694,-0.0232715,-0.0172503,0.0687208,0.995106,0.933375,-0.00785219,-0.0239692,0.877175
0,0,26,0.00451164,0.785707,0.995211,0.405953,0.112161,0.78305,0.175468,0.379301,0.9907,-0.379754,0.0633074,-0.40375,0.147345,0.313259,0.311788,0.131302,0.147345,0.147345,0.942289,0.165813,0.955649,0.180166,0.151307,0.922376,0.149763,0.913594,0.475608,0.183156,1,0.340838,0.249231,0.76249,0.236186,0.236186,0.959804,0.246339,0.0692317,0.894208,0.254464,0.674984,0.897868,0.865356,0.150543,0.187234,0.707858,0.544825,0.199312
0,0,27,0.00451164,0.785707,0.995211,0.405953,0.115577,0.729285,0.0534974,0.570518,0.9907,-0.379754,-0.0620794,-0.158767,-0.022519,0.134886,0,0.12584,-0.022519,-0.022519,0.246308,-0.143661,0.339227,-0.0159818,-0.0471053,0.32091,-0.0516075,0.331483,0.804522,-0.0470659,0.340838,1,-0.0285672,0.410361,-0.0158102,-0.0158102,0.348515,-0.00638584,-0.208471,0.425252,-0.0137912,0.556591,0.42226,0.442193,-0.0618082,-0.0364958,0.53783,0.685084,-0.0236345
0,0,29,0.00451164,0.785707,0.995211,0.405953,0.142384,0.704555,0.7585,0.438894,0.9907,-0.379754,0.616116,-0.26566,0.628385,0.628752,0.978234,0.638152,0.628385,0.628385,0.369079,0.609519,0.235871,0.69205,0.803675,0.257437,0.828386,0.231708,0.0285427,0.907094,0.249231,-0.0285672,1,0.221408,0.873276,0.873276,0.220046,0.84408,0.508194,0.0405683,0.91944,0.0159317,0.0354015,0.122601,0.898302,0.850551,0.0338684,0.00748392,0.804921
0,0,31,0.00451164,0.785707,0.995211,0.405953,0.162411,0.745865,0.233802,0.443857,0.9907,-0.379754,0.0713919,-0.302008,0.132452,0.23994,0.372352,0.211269,0.132452,0.132452,0.739175,0.181755,0.72494,0.158763,0.142642,0.701497,0.142563,0.691052,0.592276,0.169916,0.76249,0.410361,0.221408,1,0.206707,0.206707,0.725932,0.212801,0.116926,0.665627,0.221808,0.833499,0.654934,0.809841,0.146051,0.170487,0.84507,0.671228,0.17728
0,0,32,0.00451164,0.785707,0.995211,0.405953,0.162918,0.746319,0.854976,0.39886,0.9907,-0.379754,0.692059,-0.347459,0.716626,0.719122,0.946925,0.869479,0.716626,0.716626,0.337194,0.52391,0.225924,0.791563,0.911692,0.24521,0.938916,0.22347,0.035977,0.946142,0.236186,-0.0158102,0.873276,0.206707,1,1,0.212276,0.968919,0.433364,0.0565304,0.94891,0.030207,0.0522372,0.125418,0.929786,0.968399,0.0462382,0.0198211,0.919329
0,0,33,0.00451164,0.785707,0.995211,0.405953,0.162918,0.746319,0.854976,0.39886,0.9907,-0.379754,0.692059,-0.347459,0.716626,0.719122,0.946925,0.869479,0.716626,0.716626,0.337194,0.52391,0.225924,0.791563,0.911692,0.24521,0.938916,0.22347,0.035977,0.946142,0.236186,-0.0158102,0.873276,0.206707,1,1,0.212276,0.968919,0.433364,0.0565304,0.94891,0.030207,0.0522372,0.125418,0.929786,0.968399,0.0462382,0.0198211,0.919329
0,0,34,0.00451164,0.785707,0.995211,0.405953,0.163283,0.848333,0.200933,0.423627,0.9907,-0.379754,0.0376502,-0.424706,0.128217,0.325215,0.258018,0.209282,0.128217,0.128217,0.909634,0.104914,0.993083,0.160623,0.123685,0.95634,0.120764,0.951771,0.473438,0.153032,0.959804,0.348515,0.220046,0.725932,0.212276,0.212276,1,0.224764,-0.00560939,0.892595,0.229783,0.676533,0.897252,0.8481,0.118089,0.160305,0.706251,0.547088,0.17571
0,0,36,0.00451164,0.785707,0.995211,0.405953,0.170584,0.804296,0.869213,0.401928,0.9907,-0.379754,0.698629,-0.402368,0.734778,0.741289,0.915555,0.756003,0.734778,0.734778,0.340413,0.498245,0.237788,0.814029,0.92977,0.25687,0.956693,0.236566,0.045534,0.909511,0.246339,-0.00638584,0.84408,0.212801,0.968919,0.968919,0.224764,1,0.408721,0.0751869,0.920077,0.0450615,0.0712502,0.139094,0.890191,0.981316,0.0609146,0.0320936,0.944044
0,0,30,0.00451164,0.785707,0.995211,0.405953,0.15516,0.693638,0.519037,0.74852,0.9907,-0.379754,0.363877,0.0548818,0.324555,0.354095,0,0.305488,0.324555,0.324555,0.326321,0.871963,0.0228118,0.347371,0.435985,0.0492992,0.452876,-0.00488906,-0.151055,0.485124,0.0692317,-0.208471,0.508194,0.116926,0.433364,0.433364,-0.00560939,0.408721,1,-0.310777,0.453015,-0.264621,-0.322951,-0.130366,0.497771,0.446168,-0.242425,-0.224583,0.409786
